year,candidate,state,fips,battle,number_fo,dummy_fo,population,totalvote,demvote,dempct,turnout,turnout_lag,turnout_change,dummy_fo_lag,dummy_fo_change,dempct_lag,dempct_change
2004,Kerry,Virginia,51037,FALSE,0,0,12268,5389,2223,0.4124999940395355,0.4392729051190088,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51041,TRUE,2,1,303852,170988,77694,0.4543827772140503,0.5627344891591959,0.5334439134841963,0.029290575674999597,1,0,0.4584546983242035,-0.004071921110153198
2008,Obama,Virginia,51041,TRUE,2,1,303852,162088,74310,0.4584546983242035,0.5334439134841963,0.47529105063924004,0.058152862844956243,0,1,0.3707999885082245,0.087654709815979
2004,Kerry,Virginia,51041,FALSE,0,0,280020,133091,49346,0.3707999885082245,0.47529105063924004,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51043,TRUE,0,0,14562,7762,3239,0.4172893464565277,0.5330311770361215,0.5103007828594973,0.022730394176624147,0,0,0.4652132987976074,-0.04792395234107971
2008,Obama,Virginia,51043,TRUE,0,0,14562,7431,3457,0.4652132987976074,0.5103007828594973,0.4716912033985205,0.03860957946097682,0,0,0.41909998655319214,0.04611331224441528
2004,Kerry,Virginia,51043,FALSE,0,0,13653,6440,2699,0.41909998655319214,0.4716912033985205,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51045,TRUE,0,0,5052,2667,830,0.31121110916137695,0.5279097387173397,0.5188044338875692,0.009105304829770455,0,0,0.3346050977706909,-0.023393988609313965
2008,Obama,Virginia,51045,TRUE,0,0,5052,2621,877,0.3346050977706909,0.5188044338875692,0.5121807465618861,0.006623687325683192,0,0,0.3456000089645386,-0.010994911193847656
2004,Kerry,Virginia,51045,FALSE,0,0,5090,2607,901,0.3456000089645386,0.5121807465618861,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51047,TRUE,1,1,46264,20211,8285,0.40992528200149536,0.43686235517897287,0.42670326819989624,0.010159086979076637,1,0,0.44587409496307373,-0.03594881296157837
2008,Obama,Virginia,51047,TRUE,1,1,46264,19741,8802,0.44587409496307373,0.42670326819989624,0.3901935613783382,0.03650970682155802,0,1,0.3531999886035919,0.09267410635948181
2004,Kerry,Virginia,51047,FALSE,0,0,39729,15502,5476,0.3531999886035919,0.3901935613783382,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51049,TRUE,0,0,9636,5048,2422,0.4797939658164978,0.5238688252386883,0.49024491490244915,0.03362391033623913,0,0,0.4773496985435486,0.0024442672729492188
2008,Obama,Virginia,51049,TRUE,0,0,9636,4724,2255,0.4773496985435486,0.49024491490244915,0.44983534577387485,0.040409569128574296,0,0,0.41999998688697815,0.057349711656570435
2004,Kerry,Virginia,51049,FALSE,0,0,9110,4098,1721,0.41999998688697815,0.44983534577387485,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51051,TRUE,0,0,16176,6904,2473,0.3581981360912323,0.4268051434223541,0.41747032640949555,0.009334817012858543,0,0,0.48541390895843506,-0.12721577286720276
2008,Obama,Virginia,51051,TRUE,0,0,16176,6753,3278,0.48541390895843506,0.41747032640949555,0.4572423658187698,-0.03977203940927426,0,0,0.5116000175476074,-0.026186108589172363
2004,Kerry,Virginia,51051,FALSE,0,0,16079,7352,3761,0.5116000175476074,0.4572423658187698,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51053,TRUE,0,0,26299,13589,6550,0.4820075035095215,0.5167116620403818,0.4902087531845317,0.02650290885585005,0,0,0.48448649048805237,-0.002478986978530884
2008,Obama,Virginia,51053,TRUE,0,0,26299,12892,6246,0.48448649048805237,0.4902087531845317,0.4300843224233705,0.060124430761161196,0,0,0.4244999885559082,0.059986501932144165
2004,Kerry,Virginia,51053,FALSE,0,0,25023,10762,4569,0.4244999885559082,0.4300843224233705,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51057,TRUE,1,1,11007,5675,3016,0.5314537286758423,0.5155809939129645,0.4873262469337694,0.02825474697919511,1,0,0.5469797849655151,-0.015526056289672852
2008,Obama,Virginia,51057,TRUE,1,1,11007,5364,2934,0.5469797849655151,0.4873262469337694,0.41992986557568673,0.06739638135808268,0,1,0.46560001373291016,0.08137977123260498
2004,Kerry,Virginia,51057,FALSE,0,0,10266,4311,2007,0.46560001373291016,0.41992986557568673,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51059,TRUE,7,1,1019402,529287,315273,0.5956560373306274,0.5192132250083873,0.5064282785397713,0.012784946468615943,1,0,0.6011750102043152,-0.005518972873687744
2008,Obama,Virginia,51059,TRUE,6,1,1019402,516254,310359,0.6011750102043152,0.5064282785397713,0.45912110578070986,0.04730717275906149,0,1,0.5368000268936157,0.06437498331069946
2004,Kerry,Virginia,51059,FALSE,1,0,996798,457651,245671,0.5368000268936157,0.45912110578070986,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51061,TRUE,0,0,67240,35555,13965,0.39277175068855286,0.52877751338489,0.5089083878643664,0.019869125520523556,1,-1,0.4271310865879059,-0.03435933589935303
2008,Obama,Virginia,51061,TRUE,1,1,67240,34219,14616,0.4271310865879059,0.5089083878643664,0.4747248885978502,0.034183499266516204,0,1,0.36039999127388,0.06673109531402588
2004,Kerry,Virginia,51061,FALSE,0,0,62611,29723,10712,0.36039999127388,0.4747248885978502,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51063,TRUE,0,0,14937,7644,2732,0.357404500246048,0.5117493472584856,0.5031800227622681,0.0085693244962175,0,0,0.3907664120197296,-0.03336191177368164
2008,Obama,Virginia,51063,TRUE,0,0,14937,7516,2937,0.3907664120197296,0.5031800227622681,0.46490492170022374,0.0382751010620444,0,0,0.374099999666214,0.016666412353515625
2004,Kerry,Virginia,51063,FALSE,0,0,14304,6650,2488,0.374099999666214,0.46490492170022374,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51065,TRUE,1,1,25584,12749,5893,0.4622323215007782,0.49831926203877425,0.4977720450281426,5.47217010631651e-4,0,1,0.48566940426826477,-0.023437082767486572
2008,Obama,Virginia,51065,TRUE,0,0,25584,12735,6185,0.48566940426826477,0.4977720450281426,0.4610133559465762,0.036758689081566376,0,0,0.40610000491142273,0.07956939935684204
2004,Kerry,Virginia,51065,FALSE,0,0,23585,10873,4415,0.40610000491142273,0.4610133559465762,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51067,TRUE,0,0,51732,26707,9090,0.34036019444465637,0.5162568622902652,0.4910113662723266,0.02524549601793863,0,0,0.37864649295806885,-0.038286298513412476
2008,Obama,Virginia,51067,TRUE,0,0,51732,25401,9618,0.37864649295806885,0.4910113662723266,0.44804323972853255,0.04296812654379406,0,0,0.3628999888896942,0.015746504068374634
2004,Kerry,Virginia,51067,FALSE,0,0,49214,22050,8002,0.3628999888896942,0.44804323972853255,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51069,TRUE,0,0,73769,36394,12690,0.3486838638782501,0.49335086553972535,0.455638547357291,0.03771231818243437,0,0,0.3856062889099121,-0.03692242503166199
2008,Obama,Virginia,51069,TRUE,0,0,73769,33612,12961,0.3856062889099121,0.455638547357291,0.42563870676011756,0.02999984059717342,0,0,0.31349998712539673,0.07210630178451538
2004,Kerry,Virginia,51069,FALSE,0,0,66345,28239,8853,0.31349998712539673,0.42563870676011756,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51071,TRUE,0,0,17237,7558,2730,0.36120668053627014,0.43847537274467713,0.4522248651157394,-0.013749492371062266,0,0,0.4094932973384857,-0.048286616802215576
2008,Obama,Virginia,51071,TRUE,0,0,17237,7795,3192,0.4094932973384857,0.4522248651157394,0.4384858044164038,0.013739060699335615,0,0,0.41359999775886536,-0.004106700420379639
2004,Kerry,Virginia,51071,FALSE,0,0,16801,7367,3047,0.41359999775886536,0.4384858044164038,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51073,TRUE,0,0,38693,19283,6764,0.3507753014564514,0.4983588762825317,0.49678236373504253,0.001576512547489195,1,-1,0.35979610681533813,-0.009020805358886719
2008,Obama,Virginia,51073,TRUE,1,1,38693,19222,6916,0.35979610681533813,0.49678236373504253,0.44046906459160906,0.05631329914343347,0,1,0.31529998779296875,0.044496119022369385
2004,Kerry,Virginia,51073,FALSE,0,0,36754,16189,5105,0.31529998779296875,0.44046906459160906,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51075,TRUE,0,0,20995,13315,4676,0.35118287801742554,0.6341986187187426,0.5983329364134318,0.03586568230531084,0,0,0.38313961029052734,-0.03195673227310181
2008,Obama,Virginia,51075,TRUE,0,0,20995,12562,4813,0.38313961029052734,0.5983329364134318,0.5544677628732151,0.043865173540216684,0,0,0.34950000047683716,0.033639609813690186
2004,Kerry,Virginia,51075,FALSE,0,0,18488,10251,3583,0.34950000047683716,0.5544677628732151,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51077,TRUE,0,0,16003,7121,2068,0.2904086410999298,0.4449790664250453,0.45116540648628384,-0.006186340061238527,0,0,0.3434903025627136,-0.053081661462783813
2008,Obama,Virginia,51077,TRUE,0,0,16003,7220,2480,0.3434903025627136,0.45116540648628384,0.43296260083109267,0.018202805655191168,0,0,0.34299999475479126,4.903078079223633e-4
2004,Kerry,Virginia,51077,FALSE,0,0,16364,7085,2430,0.34299999475479126,0.43296260083109267,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51079,TRUE,0,0,18197,9023,3290,0.3646237254142761,0.4958509644446887,0.4539209759850525,0.04192998845963619,0,0,0.38426148891448975,-0.019637763500213623
2008,Obama,Virginia,51079,TRUE,0,0,18197,8260,3174,0.38426148891448975,0.4539209759850525,0.4028155684372412,0.05110540754781129,0,0,0.328900009393692,0.05536147952079773
2004,Kerry,Virginia,51079,FALSE,0,0,16906,6810,2240,0.328900009393692,0.4028155684372412,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51081,TRUE,0,0,11973,4926,3135,0.6364189982414246,0.4114257078426459,0.40816837885241797,0.003257328990227959,0,0,0.6388378143310547,-0.002418816089630127
2008,Obama,Virginia,51081,TRUE,0,0,11973,4887,3122,0.6388378143310547,0.40816837885241797,0.3772880753509863,0.030880303501431672,0,0,0.5921000242233276,0.04673779010772705
2004,Kerry,Virginia,51081,FALSE,0,0,11254,4246,2514,0.5921000242233276,0.3772880753509863,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51083,TRUE,1,1,35370,16692,7766,0.4652528166770935,0.4719253604749788,0.47639242295730844,-0.004467062482329642,1,0,0.4822551906108856,-0.017002373933792114
2008,Obama,Virginia,51083,TRUE,1,1,35370,16850,8126,0.4822551906108856,0.47639242295730844,0.40658544065575597,0.06980698230155247,0,1,0.42649999260902405,0.05575519800186157
2004,Kerry,Virginia,51083,FALSE,0,0,35867,14583,6220,0.42649999260902405,0.40658544065575597,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51085,TRUE,1,1,99583,59058,18294,0.3097632825374603,0.5930530311398532,0.5648353634656518,0.02821766767420142,1,0,0.32795828580856323,-0.018195003271102905
2008,Obama,Virginia,51085,TRUE,1,1,99583,56248,18447,0.32795828580856323,0.5648353634656518,0.5170914197091001,0.047743943756551666,0,1,0.2824999988079071,0.04545828700065613
2004,Kerry,Virginia,51085,FALSE,0,0,95428,49345,13941,0.2824999988079071,0.5170914197091001,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51087,TRUE,2,1,292693,162241,89594,0.5522278547286987,0.554304339358987,0.5294489447988165,0.024855394560170496,1,0,0.5570446848869324,-0.004816830158233643
2008,Obama,Virginia,51087,TRUE,1,1,292693,154966,86323,0.5570446848869324,0.5294489447988165,0.4803581514576605,0.04909079334115607,0,1,0.45879998803138733,0.09824469685554504
2004,Kerry,Virginia,51087,FALSE,0,0,276196,132673,60864,0.45879998803138733,0.4803581514576605,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51089,TRUE,0,0,55392,24963,10317,0.41329166293144226,0.4506607452339688,0.4552101386481802,-0.0045493934142114,0,0,0.44092801213264465,-0.027636349201202393
2008,Obama,Virginia,51089,TRUE,0,0,55392,25215,11118,0.44092801213264465,0.4552101386481802,0.4119014659425691,0.04330867270561112,0,0,0.4244000017642975,0.016528010368347168
2004,Kerry,Virginia,51089,FALSE,0,0,56346,23209,9851,0.4244000017642975,0.4119014659425691,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51091,TRUE,0,0,2374,1413,459,0.3248407542705536,0.5951979780960405,0.6545914069081719,-0.05939342881213139,0,0,0.37966540455818176,-0.054824650287628174
2008,Obama,Virginia,51091,TRUE,0,0,2374,1554,590,0.37966540455818176,0.6545914069081719,0.6199505358615004,0.03464087104667146,0,0,0.34709998965263367,0.032565414905548096
2004,Kerry,Virginia,51091,FALSE,0,0,2426,1504,522,0.34709998965263367,0.6199505358615004,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51093,TRUE,0,0,35553,20827,8761,0.42065587639808655,0.5858014794813378,0.5624560515287036,0.023345427952634168,0,0,0.4287143051624298,-0.008058428764343262
2008,Obama,Virginia,51093,TRUE,0,0,35553,19997,8573,0.4287143051624298,0.5624560515287036,0.4912171615109591,0.07123889001774447,0,0,0.3716000020503998,0.05711430311203003
2004,Kerry,Virginia,51093,FALSE,0,0,32165,15800,5871,0.3716000020503998,0.4912171615109591,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51095,TRUE,0,0,62410,41240,17879,0.4335353970527649,0.660791539817337,0.6185386957218395,0.042252844095497455,0,0,0.44949871301651,-0.015963315963745117
2008,Obama,Virginia,51095,TRUE,0,0,62410,38603,17352,0.44949871301651,0.6185386957218395,0.5586447668318801,0.05989392888995937,0,0,0.3864000141620636,0.06309869885444641
2004,Kerry,Virginia,51095,FALSE,0,0,55282,30883,11934,0.3864000141620636,0.5586447668318801,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51097,TRUE,0,0,6820,3655,1745,0.4774281680583954,0.5359237536656891,0.5432551319648093,-0.007331378299120228,0,0,0.5176787972450256,-0.04025062918663025
2008,Obama,Virginia,51097,TRUE,0,0,6820,3705,1918,0.5176787972450256,0.5432551319648093,0.48511593118922963,0.058139200775579714,0,0,0.4643999934196472,0.05327880382537842
2004,Kerry,Virginia,51097,FALSE,0,0,6685,3243,1506,0.4643999934196472,0.48511593118922963,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51099,TRUE,0,0,23165,11325,4477,0.3953200876712799,0.4888840923807468,0.452147636520613,0.0367364558601338,0,0,0.42705750465393066,-0.03173741698265076
2008,Obama,Virginia,51099,TRUE,0,0,23165,10474,4473,0.42705750465393066,0.452147636520613,0.40953125,0.042616386520613,0,0,0.3483000099658966,0.07875749468803406
2004,Kerry,Virginia,51099,FALSE,0,0,19200,7863,2739,0.3483000099658966,0.40953125,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51101,TRUE,0,0,15987,8923,3344,0.3747618496417999,0.5581409895540126,0.5246762994933384,0.03346469006067421,0,0,0.39866480231285095,-0.023902952671051025
2008,Obama,Virginia,51101,TRUE,0,0,15987,8388,3344,0.39866480231285095,0.5246762994933384,0.4832048652853405,0.04147143420799787,0,0,0.3564999997615814,0.04216480255126953
2004,Kerry,Virginia,51101,FALSE,0,0,14141,6833,2436,0.3564999997615814,0.4832048652853405,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51103,TRUE,0,0,11382,6961,3149,0.4523775279521942,0.6115796872254436,0.6095589527323845,0.002020734493059173,0,0,0.4662727117538452,-0.013895183801651001
2008,Obama,Virginia,51103,TRUE,0,0,11382,6938,3235,0.4662727117538452,0.6095589527323845,0.540910676901605,0.06864827583077948,0,0,0.3995000123977661,0.0667726993560791
2004,Kerry,Virginia,51103,FALSE,0,0,11464,6201,2477,0.3995000123977661,0.540910676901605,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51105,TRUE,0,0,25090,9598,2583,0.2691185772418976,0.38254284575528097,0.3677560781187724,0.014786767636508547,0,0,0.34886738657951355,-0.07974880933761597
2008,Obama,Virginia,51105,TRUE,0,0,25090,9227,3219,0.34886738657951355,0.3677560781187724,0.3872401778204974,-0.01948409970172499,0,0,0.4142000079154968,-0.06533262133598328
2004,Kerry,Virginia,51105,FALSE,0,0,24969,9669,4005,0.4142000079154968,0.3872401778204974,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51107,TRUE,2,1,290121,160060,82479,0.5153005123138428,0.5517008420624498,0.4806925386304335,0.07100830343201636,1,0,0.5366811156272888,-0.021380603313446045
2008,Obama,Virginia,51107,TRUE,3,1,290121,139459,74845,0.5366811156272888,0.4806925386304335,0.45392179185535625,0.026770746775077237,0,1,0.4390999972820282,0.09758111834526062
2004,Kerry,Virginia,51107,FALSE,0,0,237162,107653,47271,0.4390999972820282,0.45392179185535625,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51109,TRUE,0,0,32621,16452,6953,0.4226233959197998,0.5043376965758254,0.47064774225192363,0.03368995432390176,0,0,0.45450401306152344,-0.03188061714172363
2008,Obama,Virginia,51109,TRUE,0,0,32621,15353,6978,0.45450401306152344,0.47064774225192363,0.4172906024770835,0.053357139774840134,0,0,0.40610000491142273,0.04840400815010071
2004,Kerry,Virginia,51109,FALSE,0,0,28582,11927,4844,0.40610000491142273,0.4172906024770835,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51111,TRUE,0,0,12860,5734,2684,0.4680851101875305,0.4458786936236392,0.4393468118195957,0.006531881804043516,0,0,0.4784071147441864,-0.010322004556655884
2008,Obama,Virginia,51111,TRUE,0,0,12860,5650,2703,0.4784071147441864,0.4393468118195957,0.40477667493796526,0.03457013688163041,0,0,0.45249998569488525,0.025907129049301147
2004,Kerry,Virginia,51111,FALSE,0,0,12896,5220,2362,0.45249998569488525,0.40477667493796526,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51113,TRUE,0,0,13650,6614,2639,0.3990021049976349,0.48454212454212453,0.4907692307692308,-0.0062271062271062605,0,0,0.4272279143333435,-0.028225809335708618
2008,Obama,Virginia,51113,TRUE,0,0,13650,6699,2862,0.4272279143333435,0.4907692307692308,0.43903186274509803,0.05173736802413276,0,0,0.37959998846054077,0.047627925872802734
2004,Kerry,Virginia,51113,FALSE,0,0,13056,5732,2176,0.37959998846054077,0.43903186274509803,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51115,TRUE,0,0,9050,5374,1807,0.33624860644340515,0.5938121546961326,0.6011049723756906,-0.007292817679558028,0,0,0.3555147051811218,-0.019266098737716675
2008,Obama,Virginia,51115,TRUE,0,0,9050,5440,1934,0.3555147051811218,0.6011049723756906,0.5621753067315132,0.038929665644177436,0,0,0.3124000132083893,0.043114691972732544
2004,Kerry,Virginia,51115,FALSE,0,0,9047,5086,1589,0.3124000132083893,0.5621753067315132,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51117,TRUE,2,1,32030,15077,6921,0.45904356241226196,0.4707149547299407,0.47087105838276616,-1.561036528254789e-4,1,0,0.47255009412765503,-0.013506531715393066
2008,Obama,Virginia,51117,TRUE,2,1,32030,15082,7127,0.47255009412765503,0.47087105838276616,0.39324020952856076,0.0776308488542054,0,1,0.4196999967098236,0.05285009741783142
2004,Kerry,Virginia,51117,FALSE,0,0,32072,12612,5293,0.4196999967098236,0.39324020952856076,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51119,TRUE,0,0,10691,6080,2370,0.38980263471603394,0.5687026470863343,0.5617809372369282,0.006921709849406099,0,0,0.39810189604759216,-0.008299261331558228
2008,Obama,Virginia,51119,TRUE,0,0,10691,6006,2391,0.39810189604759216,0.5617809372369282,0.5076387545929221,0.054142182644006165,0,0,0.3646000027656555,0.033501893281936646
2004,Kerry,Virginia,51119,FALSE,0,0,10342,5250,1914,0.3646000027656555,0.5076387545929221,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51121,TRUE,1,1,90158,41009,19903,0.4853324890136719,0.45485702877171186,0.45090840524412695,0.003948623527584905,1,0,0.5173295736312866,-0.031997084617614746
2008,Obama,Virginia,51121,TRUE,1,1,90158,40653,21031,0.5173295736312866,0.45090840524412695,0.36263672397159163,0.08827168127253532,0,1,0.4528000056743622,0.06452956795692444
2004,Kerry,Virginia,51121,FALSE,0,0,86031,31198,14128,0.4528000056743622,0.36263672397159163,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51125,TRUE,0,0,15326,8250,4171,0.5055757761001587,0.5383009265300795,0.5306668406629258,0.00763408586715375,1,-1,0.5398991703987122,-0.03432339429855347
2008,Obama,Virginia,51125,TRUE,1,1,15326,8133,4391,0.5398991703987122,0.5306668406629258,0.4774167453148173,0.053250095348108484,0,1,0.5002999901771545,0.03959918022155762
2004,Kerry,Virginia,51125,FALSE,0,0,14834,7082,3543,0.5002999901771545,0.4774167453148173,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51127,TRUE,0,0,17731,10953,3555,0.32456859946250916,0.6177316564209576,0.5634763972703175,0.05425525915064011,0,0,0.3496147096157074,-0.025046110153198242
2008,Obama,Virginia,51127,TRUE,0,0,17731,9991,3493,0.3496147096157074,0.5634763972703175,0.5130599451482304,0.05041645212208712,0,0,0.3109000027179718,0.038714706897735596
2004,Kerry,Virginia,51127,FALSE,0,0,15314,7857,2443,0.3109000027179718,0.5130599451482304,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51131,TRUE,0,0,13457,6491,3741,0.5763364434242249,0.48235119268782045,0.4894107156126923,-0.0070595229248718305,0,0,0.5769814848899841,-6.450414657592773e-4
2008,Obama,Virginia,51131,TRUE,0,0,13457,6586,3800,0.5769814848899841,0.4894107156126923,0.4124554890522009,0.07695522656049136,0,0,0.5097000002861023,0.06728148460388184
2004,Kerry,Virginia,51131,FALSE,0,0,13199,5444,2775,0.5097000002861023,0.4124554890522009,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51133,TRUE,0,0,12991,7558,3191,0.42220163345336914,0.5817873912708799,0.5700869832961281,0.011700407974751803,0,0,0.44720500707626343,-0.025003373622894287
2008,Obama,Virginia,51133,TRUE,0,0,12991,7406,3312,0.44720500707626343,0.5700869832961281,0.5009815469179427,0.06910543637818534,0,0,0.399399995803833,0.04780501127243042
2004,Kerry,Virginia,51133,FALSE,0,0,12735,6380,2548,0.399399995803833,0.5009815469179427,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51135,TRUE,0,0,15839,6846,3344,0.4884604215621948,0.4322242565818549,0.44118946903213585,-0.008965212450280924,0,0,0.4884087145328522,5.170702934265137e-5
2008,Obama,Virginia,51135,TRUE,0,0,15839,6988,3413,0.4884087145328522,0.44118946903213585,0.38103182751540043,0.060157641516735416,0,0,0.4438000023365021,0.0446087121963501
2004,Kerry,Virginia,51135,FALSE,0,0,15584,5938,2635,0.4438000023365021,0.38103182751540043,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51137,TRUE,0,0,33214,16354,6870,0.4200807213783264,0.492382730174023,0.47573312458601796,0.016649605588005045,0,0,0.4497816860675812,-0.02970096468925476
2008,Obama,Virginia,51137,TRUE,0,0,33214,15801,7107,0.4497816860675812,0.47573312458601796,0.44475417261925504,0.030978951966762924,0,0,0.3928999900817871,0.05688169598579407
2004,Kerry,Virginia,51137,FALSE,0,0,28699,12764,5015,0.3928999900817871,0.44475417261925504,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51139,TRUE,0,0,24159,10228,3724,0.36409854888916016,0.423361894118134,0.4300260772382963,-0.006664183120162259,1,-1,0.4076426923274994,-0.04354414343833923
2008,Obama,Virginia,51139,TRUE,1,1,24159,10389,4235,0.4076426923274994,0.4300260772382963,0.40539392652367806,0.024632150714618217,0,1,0.3481999933719635,0.05944269895553589
2004,Kerry,Virginia,51139,FALSE,0,0,23545,9545,3324,0.3481999933719635,0.40539392652367806,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51141,TRUE,0,0,18723,8259,2417,0.292650431394577,0.44111520589649095,0.45564279228756077,-0.014527586391069824,0,0,0.33747509121894836,-0.04482465982437134
2008,Obama,Virginia,51141,TRUE,0,0,18723,8531,2879,0.33747509121894836,0.45564279228756077,0.4282533792737874,0.027389413013773345,0,0,0.31839999556541443,0.019075095653533936
2004,Kerry,Virginia,51141,FALSE,0,0,18865,8079,2572,0.31839999556541443,0.4282533792737874,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51143,TRUE,0,0,61655,30681,10858,0.3538998067378998,0.4976238747871219,0.49360149217419513,0.004022382612926756,0,0,0.3750861883163452,-0.021186381578445435
2008,Obama,Virginia,51143,TRUE,0,0,61655,30433,11415,0.3750861883163452,0.49360149217419513,0.44120440107407166,0.05239709110012347,0,0,0.3441999852657318,0.030886203050613403
2004,Kerry,Virginia,51143,FALSE,0,0,61076,26947,9274,0.3441999852657318,0.44120440107407166,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51145,TRUE,0,0,27674,15525,4088,0.2633172273635864,0.5609958806099588,0.5223675652236757,0.038628315386283085,0,0,0.29309630393981934,-0.02977907657623291
2008,Obama,Virginia,51145,TRUE,0,0,27674,14456,4237,0.29309630393981934,0.5223675652236757,0.4736243033205118,0.04874326190316386,0,0,0.2578999996185303,0.03519630432128906
2004,Kerry,Virginia,51145,FALSE,0,0,25478,12067,3112,0.2578999996185303,0.4736243033205118,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51147,TRUE,1,1,22150,9239,5132,0.5554713606834412,0.41711060948081263,0.4238374717832957,-0.006726862302483094,1,0,0.5433531999588013,0.012118160724639893
2008,Obama,Virginia,51147,TRUE,1,1,22150,9388,5101,0.5433531999588013,0.4238374717832957,0.3560729645558357,0.06776450722746002,0,1,0.5041999816894531,0.039153218269348145
2004,Kerry,Virginia,51147,FALSE,0,0,20229,7203,3632,0.5041999816894531,0.3560729645558357,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51149,TRUE,0,0,36473,16046,6991,0.4356849193572998,0.4399418748115044,0.4388451731417761,0.0010967016697282506,0,0,0.44545799493789673,-0.009773075580596924
2008,Obama,Virginia,51149,TRUE,0,0,36473,16006,7130,0.44545799493789673,0.4388451731417761,0.3622364953886693,0.07660867775310681,0,0,0.383899986743927,0.06155800819396973
2004,Kerry,Virginia,51149,FALSE,0,0,36432,13197,5066,0.383899986743927,0.3622364953886693,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51153,TRUE,2,1,366092,180195,103331,0.57343989610672,0.492212340067524,0.44372999136828994,0.04848234869923407,1,0,0.5751758217811584,-0.0017359256744384766
2008,Obama,Virginia,51153,TRUE,3,1,366092,162446,93435,0.5751758217811584,0.44372999136828994,0.392607838555242,0.05112215281304794,0,1,0.4675000011920929,0.10767582058906555
2004,Kerry,Virginia,51153,FALSE,0,0,333786,131047,61271,0.4675000011920929,0.392607838555242,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51155,TRUE,0,0,35012,14680,5292,0.36049047112464905,0.4192848166342968,0.42985262195818574,-0.010567805323888957,0,0,0.3932226002216339,-0.03273212909698486
2008,Obama,Virginia,51155,TRUE,0,0,35012,15050,5918,0.3932226002216339,0.42985262195818574,0.40477833362083837,0.025074288337347372,0,0,0.37720000743865967,0.016022592782974243
2004,Kerry,Virginia,51155,FALSE,0,0,34782,14079,5310,0.37720000743865967,0.40477833362083837,NA,NA,NA,NA,NA,NA
2012,Obama,Virginia,51157,TRUE,0,0,7170,4357,1980,0.4544411301612854,0.607670850767085,0.6143654114365411,-0.006694560669456062,0,0,0.47786611318588257,-0.023424983024597168
