year,party,candidate,state,city,latitude,longitude,full_address
2012,democrat,Obama,WI,Baraboo,43.5215,-89.826897,"13119 State Road 33, Baraboo, WI"
2012,democrat,Obama,WI,Burlington,42.676498,-88.274498,"101 S Pine Street, Burlington, WI"
2012,democrat,Obama,WI,Eagle River,45.9226,-89.2556,"602 Michigan Sreet, Eagle River, WI"
2012,democrat,Obama,WI,Glendale,43.163101,-87.950798,"6807 N. Green Bay Road, Glendale, WI"
2012,democrat,Obama,WI,Monroe,42.6007,-89.640198,"1113 16th Avenue, Monroe, WI"
2012,democrat,Obama,WI,Merrill,45.187901,-89.691002,"908 Cleveland Street, Merrill, WI"
2012,democrat,Obama,WI,Minocqua,45.889801,-89.702003,"8683 Highway 51, Minocqua, WI"
2012,democrat,Obama,WI,Reedsburg,43.5326,-90.024002,"648 W. Main Street, Reedsburg, WI"
2012,democrat,Obama,WI,West Bend,43.423801,-88.182701,"132 N Main Street, West Bend, WI"
2012,democrat,Obama,WI,Whitewater,42.834,-88.7285,"177 Main Street, Whitewater, WI"
2012,democrat,Obama,WI,Madison,43.0718,-89.393097,"210 N. Bassett St. # 110, Madison, WI"
2012,democrat,Obama,WI,Shawano,44.782101,-88.600403,"713 E Green Bay, Shawano, WI"
2012,democrat,Obama,WV,Morgantown,39.624802,-79.960297,"122 South High St. Suite B, Morgantown, WV"
2012,democrat,Obama,WY,Laramie,41.3111,-105.594,"211 Grand Ave., Laramie, WY"
2012,republican,Romney,CO,Lakewood,39.738899,-105.155,"13949 W. Colfax Ave.,, Lakewood, CO"
2012,republican,Romney,CO,Thornton,39.884499,-104.96,"2200 E. 104th Ave., Thornton, CO"
2012,republican,Romney,CO,Greenwood Village,39.608501,-104.889,"5950 S. Willow Dr., Greenwood Village, CO"
2012,republican,Romney,CO,Aurora,39.7234,-104.82,"479 N. Sable Blvd., Aurora, CO"
2012,republican,Romney,CO,Longmont,40.152401,-105.104,"619 Ken Pratt Blvd, Longmont, CO"
2012,republican,Romney,CO,Colorado Springs,38.8078,-104.727,"1545 Vapor Trail, Colorado Springs, CO"
2012,republican,Romney,CO,Denver,39.718201,-104.947,"110 Cook Street, Denver, CO"
2012,republican,Romney,CO,Castle Rock,39.374001,-104.86,"413 Wilcox St., Castle Rock, CO"
2012,republican,Romney,CO,Colorado Springs,38.8895,-104.832,"205 Sutton Ln, Colorado Springs, CO"
2012,republican,Romney,CO,Fort Collins,40.5779,-105.076,"700 South College Avenue, Fort Collins, CO"
2012,republican,Romney,CO,Littleton,39.5797,-105.099,"9032 West Ken Caryl Ave, Littleton, CO"
2012,republican,Romney,CO,Grand Junction,39.078602,-108.57,"1114 N First Street, Grand Junction, CO"
2012,republican,Romney,CO,Pueblo,38.264999,-104.629,"108 Lincoln St., Pueblo, CO"
2012,republican,Romney,CO,Greeley,40.424198,-104.691,"809 9th St, Greeley, CO"
2012,republican,Romney,FL,Tampa,27.9375,-82.452904,"302 Knights Run Avenue, Tampa, FL"
2012,republican,Romney,FL,Gainesville,29.6686,-82.429703,"1722 NW 80th Blvd., Gainesville, FL"
2012,republican,Romney,FL,Panama City,30.1954,-85.664597,"1607 Lisenby Ave, Suite A, Panama City, FL"
2012,republican,Romney,FL,Melbourne,28.222401,-80.676399,"6769 N. Wickham Road, Suite B101, Melbourne, FL"
2012,republican,Romney,FL,Coral Springs,26.272499,-80.262299,"10200 West Sample Road, Coral Springs, FL"
2012,republican,Romney,FL,Fort Lauderdale,26.1679,-80.108002,"2817 E. Oakland Park Blvd., Fort Lauderdale, FL"
2012,republican,Romney,FL,Pompano Beach,26.2288,-80.158203,"150 S Andrews Ave, Suite 370, Pompano Beach, FL"
2012,republican,Romney,FL,Englewood,26.942301,-82.349998,"1160 South McCall Road, Englewood, FL"
2012,republican,Romney,FL,Orange Park,30.160999,-81.729202,"155 Blanding Blvd, Suite 5, Orange Park, FL"
2012,republican,Romney,FL,Naples,26.142,-81.7948,"2500 N Tamiami Trail, #107, Naples, FL"
2012,republican,Romney,FL,Jacksonville,30.2973,-81.615601,"4963 Beach Blvd., Jacksonville, FL"
2012,republican,Romney,FL,Jacksonville,30.1924,-81.625801,"10210 San Jose Blvd, Jacksonville, FL"
2012,republican,Romney,FL,Neptune Beach,30.324301,-81.4151,"1517 Atlantic Blvd, Neptune Beach, FL"
2012,republican,Romney,FL,Pensacola,30.448,-87.207298,"4455 Bayou Bvld Suite C, Pensacola, FL"
2012,republican,Romney,FL,Spring Hill,28.4848,-82.547302,"2939 Landover Blvd, Spring Hill, FL"
2012,republican,Romney,FL,Brandon,27.9112,-82.2948,"1602 Oakfield Drive, Suite 207, Brandon, FL"
2012,republican,Romney,FL,Tampa,27.891199,-82.505798,"4465 Gandy Blvd., Tampa, FL"
2012,republican,Romney,FL,Temple Terrace,28.0329,-82.389702,"234 Bullard Pkwy, Temple Terrace, FL"
2012,republican,Romney,FL,Fort Myers,26.486401,-81.841103,"17595 S. Tamiami Trail, Suite 203, Fort Myers, FL"
2012,republican,Romney,FL,Tallahassee,30.431299,-84.268997,"420 East Jefferson Street, Tallahassee, FL"
2012,republican,Romney,FL,Bradenton,27.4856,-82.582901,"2601 Manatee Ave. West, Ste D, Bradenton, FL"
2012,republican,Romney,FL,Ocala,29.161301,-82.166496,"2611 SW 19th Avenue Road, Suite 200, Ocala, FL"
2012,republican,Romney,FL,Stuart,27.1884,-80.2472,"1111 SE US Hwy 1, Suite 134, Stuart, FL"
2012,republican,Romney,FL,Hialeah,25.856199,-80.306602,"3800 W 12th Ave, Suite 1, Hialeah, FL"
2012,republican,Romney,FL,Miami,25.714199,-80.412903,"5600 SW 135th Avenue, Suite 207, Miami, FL"
2012,republican,Romney,FL,Miami,25.6285,-80.339401,"8950 SW 152nd St, Miami, FL"
2012,republican,Romney,FL,Miami,25.7619,-80.333702,"8532 SW 8th Street, Suite 280, Miami, FL"
2012,republican,Romney,FL,Fort Walton Beach,30.447201,-86.621101,"8 Racetrack Road NW, Fort Walton Beach, FL"
2012,republican,Romney,FL,Apopka,28.673,-81.465202,"2469 State Road 436, Apopka, FL"
2012,republican,Romney,FL,Orlando,28.455299,-81.491302,"7450 Dr. Phillips Blvd, Suite 204, Orlando, FL"
2012,republican,Romney,FL,Winter Park,28.604,-81.365303,"501 N Orlando Avenue, Suite 239, Winter Park, FL"
2012,republican,Romney,FL,Orlando,28.5408,-81.310501,"234 South Semoran Blvd., Orlando, FL"
2012,republican,Romney,FL,Kissimmee,28.2917,-81.4123,"804 W Emmett Street, Kissimmee, FL"
2012,republican,Romney,FL,Palm Beach,26.367399,-80.077797,"1962 NE 5th Avenue, Palm Beach, FL"
2012,republican,Romney,FL,Palm Beach,26.725201,-80.079002,"1555 Palm Beach Lakes, Suite 210, Palm Beach, FL"
2012,republican,Romney,FL,New Port Richey,28.2318,-82.729599,"4768 US Highway 19, New Port Richey, FL"
2012,republican,Romney,FL,Wesley Chapel,28.186399,-82.358299,"27709 State Road 56, Unit #103, Wesley Chapel, FL"
2012,republican,Romney,FL,Clearwater,27.8999,-82.697304,"4707 140th Avenue North, Suite 210, Clearwater, FL"
2012,republican,Romney,FL,Oldsmar,28.0509,-82.699303,"3150 Tampa Road, Suite 16, Oldsmar, FL"
2012,republican,Romney,FL,St. Petersburg,27.7904,-82.725502,"2101 Tyrone Blvd N, St. Petersburg, FL"
2012,republican,Romney,FL,Lakeland,27.9655,-81.922096,"4277 South Florida Ave, Lakeland, FL"
2012,republican,Romney,FL,Navarre,30.4007,-86.8853,"1814 Alpine Avenue, Navarre, FL"
2012,republican,Romney,FL,Osprey,27.178801,-82.4832,"1260 S Tamiami Trail, Osprey, FL"
2012,republican,Romney,FL,Sarasota,27.3379,-82.457397,"5436 Fruitville Road, Sarasota, FL"
2012,republican,Romney,FL,Casselberry,28.658501,-81.337502,"218 State Road 436, Casselberry, FL"
2012,republican,Romney,FL,St. Augustine,29.8713,-81.294601,"525 State Road 16, Suite 104, St. Augustine, FL"
2012,republican,Romney,FL,Port St. Lucie,27.2917,-80.296898,"6835 S. US Highway 1, Port St. Lucie, FL"
2012,republican,Romney,FL,Holly Hill,29.222799,-81.048798,"921 N. Nova Road, Holly Hill, FL"
2012,republican,Romney,IA,Urbandale,41.630501,-93.723801,"2775 86th Street, Urbandale, IA"
2012,republican,Romney,IA,Ames,42.029301,-93.609703,"711 East Lincoln Way, Ames, IA"
2012,republican,Romney,IA,Burlington,40.814201,-91.119102,"3125 Agency Street, Burlington, IA"
2012,republican,Romney,IA,Cedar Falls,42.275002,-92.397202,"4807 University Ave, Suite 103, Cedar Falls, IA"
2012,republican,Romney,IA,Cedar Rapids,42.021,-91.652298,"155 Collins Road, Cedar Rapids, IA"
2012,republican,Romney,IA,Council Bluffs,41.254398,-95.790604,"219 South Main Street, ,, Council Bluffs, IA"
2012,republican,Romney,IA,Davenport,41.5746,-90.602997,"311 West Kimberly Road, Davenport, IA"
2012,republican,Romney,IA,Dubuque,42.460602,-90.685799,"2600 Dodge Street, Dubuque, IA"
2012,republican,Romney,IA,Coralville,41.688202,-91.5868,"89 2nd Street, Coralville, IA"
2012,republican,Romney,IA,Mason City,43.153999,-93.200401,"1314 4th Street, Mason City, IA"
2012,republican,Romney,NE,Omaha,41.235199,-96.115097,"2819 S. 125th St., Suite 362,, Omaha, NE"
2012,republican,Romney,IA,Sioux Center,43.0751,-96.190399,"325 North Maine Ave., Sioux Center, IA"
2012,republican,Romney,IA,Sioux City,42.466301,-96.352898,"4133 Gordon Drive, Sioux City, IA"
2012,republican,Romney,IA,Waukee,41.601501,-93.861504,"43 NE Carefree Ln, Waukee, IA"
2012,republican,Romney,MI,Lansing,42.734699,-84.553497,"120 N. Washington Square Suite 600, Lansing, MI"
2012,republican,Romney,MI,St. Joseph,42.102501,-86.485703,"1109 Main St, St. Joseph, MI"
2012,republican,Romney,MI,Battle Creek,42.298401,-85.218903,"S 20th St Suite 90B, Battle Creek, MI"
2012,republican,Romney,MI,Grand Blanc,42.917702,-83.616798,"12741 S. Saginaw, Grand Blanc, MI"
2012,republican,Romney,MI,Traverse City,44.758701,-85.594704,"1107 E. 8th ST. Ste B, Traverse City, MI"
2012,republican,Romney,MI,Lansing,42.7393,-84.555397,"520 Seymour Ave, Lansing, MI"
2012,republican,Romney,MI,Jackson,42.243999,-84.409103,"414 S. Jackson St., Jackson, MI"
2012,republican,Romney,MI,Portage,42.2057,-85.589401,"7632 S. Westnedge Ave., Portage, MI"
2012,republican,Romney,MI,Grand Rapids,42.966499,-85.685898,"725 Lake Michigan Dr NW, Grand Rapids, MI"
2012,republican,Romney,MI,Howell,42.597301,-83.903,"2554 E. Grand River Ave., Howell, MI"
2012,republican,Romney,MI,Utica,42.627399,-82.995003,"13285 Hall Road Suite C125, Utica, MI"
2012,republican,Romney,MI,Marquette,46.549801,-87.4478,"2164 US41 West, Marquette, MI"
2012,republican,Romney,MI,Midland,43.626701,-84.226303,"109 E. Ashman St., Midland, MI"
2012,republican,Romney,MI,Monroe,41.9161,-83.397797,"40 S. Monroe St., Monroe, MI"
2012,republican,Romney,MI,Bloomfield Hills,42.6007,-83.262199,"42611 Woodward Ave, Bloomfield Hills, MI"
2012,republican,Romney,MI,Commerce Township,42.591202,-83.482201,"170 W. Commerce Rd., Commerce Township, MI"
2012,republican,Romney,MI,Lake Orion,42.766201,-83.306396,"3048 W. Clarkston Rd., Lake Orion, MI"
2012,republican,Romney,MI,Royal Oak,42.514801,-83.184402,"30701 Woodward Ave., Royal Oak, MI"
2012,republican,Romney,MI,Holland,42.7906,-86.084503,"513 E 8th St. #21, Holland, MI"
2012,republican,Romney,MI,Saginaw,43.4524,-83.976799,"3071 Bay Rd., Saginaw, MI"
2012,republican,Romney,MI,Ann Arbor,42.2514,-83.667603,"4695 Washtenaw Ave, Ann Arbor, MI"
2012,republican,Romney,MI,Livonia,42.369099,-83.334999,"29635 Plymouth Rd, Livonia, MI"
2012,republican,Romney,MI,Dearborn,42.303398,-83.2556,"22707 Michigan Ave., Dearborn, MI"
2012,republican,Romney,MI,Riverview,42.168701,-83.189201,"19220 Fort St, Riverview, MI"
2012,republican,Romney,MO,Fenton,38.5369,-90.497299,"932A Meremac Station Rd., Fenton, MO"
2012,republican,Romney,MO,St. Peters,38.778599,-90.620499,"4080 Mexico Road, St. Peters, MO"
2012,republican,Romney,MO,Cape Girardeau,37.3256,-89.565903,"616 Broadway Street, Cape Girardeau, MO"
2012,republican,Romney,MO,Joplin,37.047199,-94.5112,"2727 E. 32nd Street, Suite A, Joplin, MO"
2012,republican,Romney,MO,Lee's Summit,38.913898,-94.363998,"611 3rd Street, Lee's Summit, MO"
2012,republican,Romney,MO,Liberty,39.246201,-94.417603,"249 W.  Mill St. Suite 107, Liberty, MO"
2012,republican,Romney,MO,Jefferson City,38.568298,-92.253304,"2117 Missouri Boulevard, Jefferson City, MO"
2012,republican,Romney,MO,Springfield,37.1684,-93.313004,"300 E. Sunshine Street, Springfield, MO"
2012,republican,Romney,NV,Las Vegas,36.101101,-115.302,"9640 W. Tropicana Avenue, Suite #106, Las Vegas, NV"
2012,republican,Romney,NV,Carson City,39.148701,-119.766,"2049 California Street, Suite #2, Carson City, NV"
2012,republican,Romney,NV,Elko,40.8479,-115.748,"2140 Idaho Street, Elko, NV"
2012,republican,Romney,NV,Fernley,39.608002,-119.249,"140 E. Main Street, Suite C, Fernley, NV"
2012,republican,Romney,NV,Henderson,36.045799,-115.078,"157 N. Gibson Road, Suite #110, Henderson, NV"
2012,republican,Romney,NV,Henderson,36.027302,-115.102,"8915 S. Pecos Road, #17A, Henderson, NV"
2012,republican,Romney,NV,Las Vegas,36.287102,-115.288,"6955 N. Durango Drive, Suite #1112, Las Vegas, NV"
2012,republican,Romney,NV,Las Vegas,36.1702,-115.128,"235 N. Eastern Avenue, Suite #112, Las Vegas, NV"
2012,republican,Romney,NV,Mesquite,36.804501,-114.074,"355 W. Mesquite Boulevard, Suite C80, Mesquite, NV"
2012,republican,Romney,NV,Pahrump,36.2183,-116.01,"3370 South Highway 160, Suite #7, Pahrump, NV"
2012,republican,Romney,NV,Reno,39.4902,-119.793,"3702 S. Virginia Street, Suite G1, Reno, NV"
2012,republican,Romney,NV,Reno,39.5275,-119.886,"6300 Mae Anne Ave, Suite #6, Reno, NV"
2012,republican,Romney,NH,Bedford,42.937801,-71.466003,"273 South River Road, Bedford, NH"
2012,republican,Romney,NH,Derry,42.880299,-71.327499,"15 West Broadway, Suite 2, Derry, NH"
2012,republican,Romney,NH,Dover,43.194901,-70.875702,"104 Washington Street, Dover, NH"
2012,republican,Romney,NH,Keene,42.932499,-72.275803,"51 Railroad Street, Suite 140, Keene, NH"
2012,republican,Romney,NH,Littleton,44.306801,-71.7733,"87 Main Street, Suite B, Littleton, NH"
2012,republican,Romney,NH,Manchester,43.005699,-71.465401,"1850 Elm Street, Manchester, NH"
2012,republican,Romney,NH,Nashua,42.787899,-71.513397,"427 Amherst Street, Nashua, NH"
2012,republican,Romney,NH,Stratham,43.009602,-70.918503,"72 Portsmouth Avenue, Unit 101, Stratham, NH"
2012,republican,Romney,NH,Wolfeboro,43.590698,-71.2052,"98 Center Street, Wolfeboro, NH"
2012,republican,Romney,NM,Albuquerque,35.134102,-106.641,"2420 Comanche Road NE, Suite H-1, Albuquerque, NM"
2012,republican,Romney,NM,Alamogordo,32.839901,-105.976,"1200 White Sands Blvd. #101, Alamogordo, NM"
2012,republican,Romney,NM,Albuquerque,35.134102,-106.641,"2420 Comanche Road NE, Suite H-1, Albuquerque, NM"
2012,republican,Romney,NM,Farmington,36.785801,-108.145,"4910 East Main Street, Farmington, NM"
2012,republican,Romney,NM,Las Cruces,32.347801,-106.815,"121 Wyatt Drive, Suite 15/16, Las Cruces, NM"
2012,republican,Romney,NM,Rio Rancho,35.2906,-106.715,"3188 Southern BLVD, Suite B, Rio Rancho, NM"
2012,republican,Romney,NM,Roswell,33.485199,-104.551,"1400 WEST 2ND STREET SUITE A, Roswell, NM"
2012,republican,Romney,NM,Santa Fe,35.616699,-105.979,"1587 PACHECO STREET, Santa Fe, NM"
2012,republican,Romney,NC,Raleigh,35.7883,-78.653198,"1506 Hillsborough St., Raleigh, NC"
2012,republican,Romney,NC,Asheboro,35.6861,-79.829201,"122 Sunset Ave., Asheboro, NC"
2012,republican,Romney,NC,Asheville,35.5909,-82.583,"16 Regent Park Blvd., Asheville, NC"
2012,republican,Romney,NC,Bolivia,34.0065,-78.190399,"971 Old Ocean Hwy, Bolivia, NC"
2012,republican,Romney,NC,Burlington,36.0723,-79.469803,"2659 Ramada Rd, Burlington, NC"
2012,republican,Romney,NC,Charlotte,35.207699,-80.838699,"1329 East Morehead Street, Charlotte, NC"
2012,republican,Romney,NC,Concord,35.4091,-80.579597,"80 Union Street South, Concord, NC"
2012,republican,Romney,NC,Durham,36.034599,-78.868896,"3600 N. Duke Street Suite 19, Durham, NC"
2012,republican,Romney,NC,Edenton,36.0933,-76.620796,"437 S. Broad St., Edenton, NC"
2012,republican,Romney,NC,Fayetteville,35.055698,-78.882896,"421 Maiden Lane, Fayetteville, NC"
2012,republican,Romney,NC,Gastonia,35.262901,-81.186501,"155 South York St., Gastonia, NC"
2012,republican,Romney,NC,Greensboro,36.070099,-79.854401,"3950 W. Market Street, Greensboro, NC"
2012,republican,Romney,NC,Greenville,35.5895,-77.3778,"103B Commerce Street, Greenville, NC"
2012,republican,Romney,NC,Hendersonville,35.299,-82.453598,"1034-B Greenville Hwy, Hendersonville, NC"
2012,republican,Romney,NC,Mooresville,35.5718,-80.892303,"136 Corporate Park Dr., Suite B, Mooresville, NC"
2012,republican,Romney,NC,Cornelius,35.4776,-80.892403,"8301-17 Magnolia Estates Dr., Cornelius, NC"
2012,republican,Romney,NC,Raleigh,35.844799,-78.632599,"811 Spring Forest Rd., Raleigh, NC"
2012,republican,Romney,NC,Rocky Mount,35.950298,-77.818298,"1616 Sunset Ave, Rocky Mount, NC"
2012,republican,Romney,NC,Salisbury,35.6796,-80.466499,"118 S. Main St., Salisbury, NC"
2012,republican,Romney,NC,Smithfield,35.5065,-78.344498,"333 East Market St., Smithfield, NC"
2012,republican,Romney,NC,Southern Pines,35.180401,-79.3908,"230 S. West Broad St., Southern Pines, NC"
2012,republican,Romney,NC,Sylva,35.3727,-83.207703,"58 Sunrise Park Dr., Suite D, Sylva, NC"
2012,republican,Romney,NC,Wilmington,34.2215,-77.884499,"3500 Oleander Dr., Suite E-19, Wilmington, NC"
2012,republican,Romney,NC,Winston-Salem,36.083599,-80.2575,"667 Peters Creek Parkway, Winston-Salem, NC"
2012,republican,Romney,OH,Columbus,39.98,-83.063499,"1335 Dublin Rd., Columbus, OH"
2012,republican,Romney,OH,Ashtabula,41.863998,-80.7612,"2525 South Ridge Rd East, Ashtabula, OH"
2012,republican,Romney,OH,Athens,39.329601,-82.101097,"14 N Court St., Athens, OH"
2012,republican,Romney,OH,Avon Lake,41.494598,-81.988503,"375-J Lear Rd, Avon Lake, OH"
2012,republican,Romney,OH,Beavercreek,39.7215,-84.062202,"3297 Seajay Dr, Beavercreek, OH"
2012,republican,Romney,OH,Bowling Green,41.374599,-83.650002,"111 South Main Street, Bowling Green, OH"
2012,republican,Romney,OH,Canton,40.8358,-81.421997,"3976-B Fulton Dr NW, Canton, OH"
2012,republican,Romney,OH,Centerville,39.6315,-84.180496,"7720 Paragon Rd, Centerville, OH"
2012,republican,Romney,OH,Chillicothe,39.333801,-82.978203,"129 East Main Street, Chillicothe, OH"
2012,republican,Romney,OH,Colerain Township,39.220798,-84.584198,"8240 Clara Ave, Colerain Township, OH"
2012,republican,Romney,OH,Dover,40.517502,-81.469803,"203 S. Wooster Ave, Dover, OH"
2012,republican,Romney,OH,Cincinnati,39.066399,-84.280502,"813 Eastgate South Drive, Cincinnati, OH"
2012,republican,Romney,OH,Fairview Park,41.4389,-81.871002,"22641 Lorain Road, Fairview Park, OH"
2012,republican,Romney,OH,Findlay,41.037601,-83.650299,"404 South Main Street, Findlay, OH"
2012,republican,Romney,OH,Columbus,39.98,-83.063499,"1335 Dublin Rd Suite 110F, Columbus, OH"
2012,republican,Romney,OH,Grove City,39.8783,-83.057899,"2065-A Stringtown Rd, Grove City, OH"
2012,republican,Romney,OH,Heath,40.0261,-82.446999,"1006 Hebron Rd, Heath, OH"
2012,republican,Romney,OH,Independence,41.386101,-81.641701,"6490 Brecksville Road, Independence, OH"
2012,republican,Romney,OH,Kent,41.152699,-81.356796,"175 East Erie St, Kent, OH"
2012,republican,Romney,OH,Cincinnati,39.261398,-84.361397,"8220 Northcreek Drive, Cincinnati, OH"
2012,republican,Romney,OH,Lancaster,39.713699,-82.601303,"118 East Main Street, Lancaster, OH"
2012,republican,Romney,OH,Lebanon,39.433498,-84.209702,"30 West Main Street, Lebanon, OH"
2012,republican,Romney,OH,Liberty Township,39.425201,-84.454201,"4879 Mercedes Drive, Liberty Township, OH"
2012,republican,Romney,OH,Lima,40.764099,-84.1464,"2062 N Cable Rd, Lima, OH"
2012,republican,Romney,OH,Lisbon,40.772099,-80.769096,"124 West Lincoln Way, Lisbon, OH"
2012,republican,Romney,OH,Marietta,39.4114,-81.451599,"119 Greene Street, Marietta, OH"
2012,republican,Romney,OH,Maumee,41.583599,-83.671204,"326 W Dussel Dr, Maumee, OH"
2012,republican,Romney,OH,Menton,41.654499,-81.373703,"7488 Mentor Ave, Menton, OH"
2012,republican,Romney,OH,Niles,41.2104,-80.750603,"5555 Youngstown Warren Rd, Niles, OH"
2012,republican,Romney,OH,Ontario,40.771599,-82.589203,"2069 West 4th St, Ontario, OH"
2012,republican,Romney,OH,Portsmouth,38.734901,-83,"612 6th Street, Portsmouth, OH"
2012,republican,Romney,OH,Reynoldsburg,39.945,-82.795799,"1940 Baltimore Reynoldsburg Rd, Reynoldsburg, OH"
2012,republican,Romney,OH,Richmond Heights,41.538399,-81.493103,"5164-B Wilson Mills Road, Richmond Heights, OH"
2012,republican,Romney,OH,Steubenville,40.366402,-80.670998,"100 Mall Dr B-8, Steubenville, OH"
2012,republican,Romney,OH,Stow,41.170898,-81.440399,"3889 Darrow Rd, Stow, OH"
2012,republican,Romney,OH,Wadsworth,41.058701,-81.737,"300 Weatherstone Dr, Ste 107, Wadsworth, OH"
2012,republican,Romney,OH,Columbus,40.137299,-82.991699,"8489 Sancus Blvd, Columbus, OH"
2012,republican,Romney,OH,Cincinnati,39.1567,-84.570297,"2300 Montana Ave, Cincinnati, OH"
2012,republican,Romney,OH,Wooster,40.798801,-81.938499,"120 N Buckeye St, Wooster, OH"
2012,republican,Romney,OH,Youngstown,41.024502,-80.680099,"621 Boardman Canfield Road, Youngstown, OH"
2012,republican,Romney,PA,Springfield,39.914001,-75.342102,"1001 Baltimore Pike, Springfield, PA"
2012,republican,Romney,PA,Bensalem,40.0854,-74.933098,"3070 Bristol Pike, Bensalem, PA"
2012,republican,Romney,PA,Bethlehem,40.644001,-75.404198,"2335 Schoenersville Rd., Bethlehem, PA"
2012,republican,Romney,PA,Conshohocken,40.094501,-75.287697,"200 West Ridge Pike, Conshohocken, PA"
2012,republican,Romney,PA,Doylestown,40.313099,-75.1306,"115 N Broad St., Doylestown, PA"
2012,republican,Romney,PA,Erie,42.102501,-80.129799,"2206 West 15th Street, Erie, PA"
2012,republican,Romney,PA,Greensburg,40.3032,-79.543404,"23 N. Maple Ave., Greensburg, PA"
2012,republican,Romney,PA,Harrisburg,40.304298,-76.8078,"4813 Jonestown Road, Harrisburg, PA"
2012,republican,Romney,PA,Horsham,40.1647,-75.152397,"2 Village Road, Horsham, PA"
2012,republican,Romney,PA,Johnstown,40.283798,-78.866898,"450 Lurray Ave., Johnstown, PA"
2012,republican,Romney,PA,Lancaster,40.038101,-76.323799,"902 Columbia Ave, Lancaster, PA"
2012,republican,Romney,PA,Mechanicsburg,40.212601,-77.010498,"1 S. Frederick St, Mechanicsburg, PA"
2012,republican,Romney,PA,Paoli,40.042301,-75.483597,"21 Plank Ave, Ste. 300, Paoli, PA"
2012,republican,Romney,PA,Philadelphia,39.941898,-75.149101,"529 S. 4th Street, Philadelphia, PA"
2012,republican,Romney,PA,Pittsburgh,40.421398,-80.048798,"100 Fleet Street, Pittsburgh, PA"
2012,republican,Romney,PA,Rochester,40.704102,-80.2798,"426 Adams Street, Rochester, PA"
2012,republican,Romney,PA,Scranton,41.410198,-75.665901,"335 N Washington Avenue, Scranton, PA"
2012,republican,Romney,PA,Springfield,39.914398,-75.3424,"1001 Baltimore Pike, Springfield, PA"
2012,republican,Romney,PA,State College,40.794399,-77.859001,"205 E. Beaver Ave., State College, PA"
2012,republican,Romney,PA,Stroudsburg,40.997398,-75.254997,"117 Pipher Lane, Stroudsburg, PA"
2012,republican,Romney,PA,West Chester,39.958698,-75.604897,"15 S. Church Street, West Chester, PA"
2012,republican,Romney,PA,West Reading,40.3372,-75.949303,"529 Reading Ave., West Reading, PA"
2012,republican,Romney,PA,Wexford,40.615299,-80.058701,"3500 Brooketree Road, Wexford, PA"
2012,republican,Romney,PA,Wilkes-Barre,41.244598,-75.883301,"34 S. Main Street, Wilkes-Barre, PA"
2012,republican,Romney,PA,York,39.971001,-76.676498,"2453 Kingston Ct., York, PA"
2012,republican,Romney,UT,Orem,40.277401,-111.727,"1120 S 1350 W., Orem, UT"
2012,republican,Romney,UT,Logan,41.780998,-111.809,"1451 North 200 East, Ste. 190-B, Logan, UT"
2012,republican,Romney,UT,Midvale,40.6208,-111.889,"47 East 7200 South, Midvale, UT"
2012,republican,Romney,UT,St. George,37.118401,-113.599,"134 North 200 East, Ste. 202, St. George, UT"
2012,republican,Romney,VA,Arlington,38.8829,-77.105904,"3811 N Fairfax Drive, Suite 750, Arlington, VA"
2012,republican,Romney,VA,Abingdon,36.698299,-82.010696,"1060 West Main Street, Abingdon, VA"
2012,republican,Romney,VA,Alexandria,38.8055,-77.072601,"25 S Dove St, Alexandria, VA"
2012,republican,Romney,VA,Blacksburg,37.227699,-80.413597,"215 Draper Road, NW, Blacksburg, VA"
2012,republican,Romney,VA,Charlottesville,38.081299,-78.472,"455 Albemarle Square, Charlottesville, VA"
2012,republican,Romney,VA,Chesapeake,36.719799,-76.239601,"124 S. Battlefield Blvd, Chesapeake, VA"
2012,republican,Romney,VA,Richmond,37.4468,-77.570602,"9503 Hull Street Road, Richmond, VA"
2012,republican,Romney,VA,Chester,37.358299,-77.445099,"3610 Festival Park Plaza, Chester, VA"
2012,republican,Romney,VA,Danville,36.609501,-79.407303,"625 Piney Forest Road, Danville, VA"
2012,republican,Romney,VA,Fairfax,38.839901,-77.311798,"4246 Chain Bridge Road, Fairfax, VA"
2012,republican,Romney,VA,Fredericksburg,38.301701,-77.513496,"1311 Central Park Blvd, Fredericksburg, VA"
2012,republican,Romney,VA,Harrisonburg,38.426601,-78.845901,"182 Neff Avenue, Harrisonburg, VA"
2012,republican,Romney,VA,Henrico,37.627399,-77.5467,"2819 N. Parham Road, Henrico, VA"
2012,republican,Romney,VA,Williamsburg,37.258099,-76.739601,"5251 John tyler Highway, Williamsburg, VA"
2012,republican,Romney,VA,Leesburg,39.113499,-77.565102,"18 Royal Street, Leesburg, VA"
2012,republican,Romney,VA,Lynchburg,37.390202,-79.161301,"3700 Candlers Mountain Road, Lynchburg, VA"
2012,republican,Romney,VA,McLean,38.936798,-77.1819,"6867 Elm Street, McLean, VA"
2012,republican,Romney,VA,Newport News,37.0886,-76.501999,"12715 Warwick Blvd, Newport News, VA"
2012,republican,Romney,VA,Norfolk,36.956001,-76.253403,"193 W Ocean View Ave, Norfolk, VA"
2012,republican,Romney,VA,Woodbridge,38.674702,-77.341499,"4431 Prince William Parkway, Woodbridge, VA"
